18:35:20.707131 config: drop-rate=0.20, max-delay=10ms, seed=1
11:31:01.941991 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:31:04.941618 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 6.3ms
11:31:04.957705 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:31:07.958628 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 200µs
11:31:07.973966 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:31:10.967364 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 4.7ms
11:31:10.983372 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:31:13.971227 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 7.7ms
11:31:13.986160 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:31:16.984372 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 9.6ms
11:31:17.000326 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:31:19.988371 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 2.3ms
11:31:20.004611 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:31:22.994494 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 3.7ms
11:31:23.010845 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:31:25.996720 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 4.1ms
11:31:26.013071 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:31:29.012576 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 3.3ms
11:31:29.027054 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:31:32.021150 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 9.1ms
11:31:32.037556 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:31:35.023752 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 7.8ms
11:31:35.040020 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:31:38.026539 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 4.6ms
11:31:38.040859 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:31:41.039132 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 4ms
11:31:41.057834 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:31:44.046523 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 5.2ms
11:31:44.061467 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:31:47.049498 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is dropped
11:31:50.059663 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 9.8ms
11:31:50.075066 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:31:53.067540 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 5.1ms
11:31:53.083511 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:31:56.077634 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 5.7ms
11:31:56.093312 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:31:59.081915 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 1ms
11:31:59.097190 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:32:02.092396 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is dropped
11:32:05.098039 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 9ms
11:32:05.114350 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:32:08.112125 [queue=1] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delayed for 9.8ms
11:32:08.127920 [queue=0] packet #1, 127.0.0.1:59470 -> 127.0.0.1:8007, sz=23 is delivered
11:33:03.776336 [queue=1] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delayed for 9.1ms
11:33:03.787169 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delivered
11:33:06.871634 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is dropped
11:33:09.881804 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is dropped
11:33:12.895252 [queue=1] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delayed for 6.7ms
11:33:12.910616 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delivered
11:33:15.907858 [queue=1] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delayed for 7.1ms
11:33:15.924385 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delivered
11:33:18.912740 [queue=1] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delayed for 2.6ms
11:33:18.928624 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delivered
11:33:21.927120 [queue=1] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delayed for 8.1ms
11:33:21.942548 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delivered
11:33:24.938011 [queue=1] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delayed for 6.6ms
11:33:24.954038 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delivered
11:33:27.949205 [queue=1] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delayed for 9.3ms
11:33:27.965079 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delivered
11:33:30.964129 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is dropped
11:33:33.980204 [queue=1] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delayed for 8.1ms
11:33:33.995494 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delivered
11:33:36.989408 [queue=1] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delayed for 7.5ms
11:33:37.002668 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delivered
11:33:39.990539 [queue=1] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delayed for 1ms
11:33:40.006139 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delivered
11:33:43.008155 [queue=1] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delayed for 4.9ms
11:33:43.023447 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delivered
11:33:46.017600 [queue=1] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delayed for 1.8ms
11:33:46.033006 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delivered
11:34:20.934773 config: drop-rate=0.20, max-delay=10ms, seed=1
11:34:20.936385 router is listening at :3000
11:34:22.107119 [queue=1] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delayed for 8.7ms
11:34:22.120453 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delivered
11:34:25.112080 [queue=1] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delayed for 5.9ms
11:34:25.128227 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delivered
11:34:28.118854 [queue=1] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delayed for 1.8ms
11:34:28.134245 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is delivered
11:34:31.127038 [queue=0] packet #1, 127.0.0.1:62394 -> 127.0.0.1:8007, sz=23 is dropped
11:35:41.991069 [queue=0] packet #1, 127.0.0.1:63655 -> 127.0.0.1:8007, sz=23 is dropped
11:35:45.090105 [queue=0] packet #1, 127.0.0.1:63655 -> 127.0.0.1:8007, sz=23 is dropped
11:35:48.104524 [queue=1] packet #1, 127.0.0.1:63655 -> 127.0.0.1:8007, sz=23 is delayed for 9.4ms
11:35:48.120610 [queue=0] packet #1, 127.0.0.1:63655 -> 127.0.0.1:8007, sz=23 is delivered
11:35:48.127070 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:63655, sz=14 is delayed for 6.2ms
11:35:48.135840 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:63655, sz=14 is delivered
11:35:48.146280 [queue=1] packet #2, 127.0.0.1:62480 -> 127.0.0.1:8007, sz=32 is delayed for 2.8ms
11:35:48.150999 [queue=0] packet #2, 127.0.0.1:62480 -> 127.0.0.1:8007, sz=32 is delivered
11:35:48.201494 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:62480, sz=371 is delayed for 1.1ms
11:35:48.212782 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:62480, sz=371 is delivered
11:35:48.213290 [queue=1] packet #3, 127.0.0.1:62480 -> 127.0.0.1:8007, sz=15 is delayed for 3.7ms
11:35:48.228775 [queue=0] packet #3, 127.0.0.1:62480 -> 127.0.0.1:8007, sz=15 is delivered
11:35:48.228775 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:62480, sz=5 is delayed for 9.5ms
11:35:48.244447 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:62480, sz=5 is delivered
11:35:48.244951 [queue=1] packet #4, 127.0.0.1:62480 -> 127.0.0.1:8007, sz=2 is delayed for 2.8ms
11:35:48.259957 [queue=0] packet #4, 127.0.0.1:62480 -> 127.0.0.1:8007, sz=2 is delivered
11:41:18.670696 [queue=1] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delayed for 4.7ms
11:41:18.678104 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delivered
11:41:22.771804 [queue=1] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delayed for 8.7ms
11:41:22.787523 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delivered
11:41:26.783777 [queue=1] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delayed for 9ms
11:41:26.799491 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delivered
11:41:30.787173 [queue=1] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delayed for 4.1ms
11:41:30.802001 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delivered
11:41:34.802219 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is dropped
11:41:38.815940 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is dropped
11:41:42.826013 [queue=1] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delayed for 2.9ms
11:41:42.842069 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delivered
11:41:46.837183 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is dropped
11:41:50.840297 [queue=1] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delayed for 3.1ms
11:41:50.865011 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delivered
11:41:54.849657 [queue=1] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delayed for 2.6ms
11:41:54.866026 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delivered
11:41:58.864948 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is dropped
11:42:02.876142 [queue=1] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delayed for 9.4ms
11:42:02.891802 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delivered
11:42:06.880664 [queue=1] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delayed for 3.3ms
11:42:06.896825 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delivered
11:42:10.885322 [queue=1] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delayed for 7.8ms
11:42:10.901020 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delivered
11:42:14.892726 [queue=1] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delayed for 5.9ms
11:42:14.907757 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delivered
11:42:18.903946 [queue=1] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delayed for 5.7ms
11:42:18.919531 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delivered
11:42:22.907340 [queue=1] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delayed for 8.9ms
11:42:22.923069 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delivered
11:42:26.916531 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is dropped
11:42:30.929030 [queue=1] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delayed for 500µs
11:42:30.944525 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delivered
11:42:34.939334 [queue=1] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delayed for 3.8ms
11:42:34.956078 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delivered
11:42:38.946065 [queue=1] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delayed for 5.5ms
11:42:38.961781 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delivered
11:42:42.953741 [queue=1] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delayed for 1ms
11:42:42.969139 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delivered
11:42:46.956152 [queue=1] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delayed for 5.6ms
11:42:46.971746 [queue=0] packet #1, 127.0.0.1:54168 -> 127.0.0.1:8007, sz=16 is delivered
11:42:59.760706 [queue=0] packet #1, 127.0.0.1:59405 -> 127.0.0.1:8007, sz=23 is dropped
11:43:02.876270 [queue=1] packet #1, 127.0.0.1:59405 -> 127.0.0.1:8007, sz=23 is delayed for 6.1ms
11:43:02.891753 [queue=0] packet #1, 127.0.0.1:59405 -> 127.0.0.1:8007, sz=23 is delivered
11:43:02.894797 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:59405, sz=14 is delayed for 8.3ms
11:43:02.907915 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:59405, sz=14 is delivered
11:43:02.922975 [queue=1] packet #2, 127.0.0.1:51411 -> 127.0.0.1:8007, sz=32 is delayed for 6.3ms
11:43:02.938586 [queue=0] packet #2, 127.0.0.1:51411 -> 127.0.0.1:8007, sz=32 is delivered
11:43:02.987233 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:51411, sz=371 is delayed for 200µs
11:43:03.000852 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:51411, sz=371 is delivered
11:43:03.001355 [queue=1] packet #3, 127.0.0.1:51411 -> 127.0.0.1:8007, sz=15 is delayed for 4.7ms
11:43:03.016238 [queue=0] packet #3, 127.0.0.1:51411 -> 127.0.0.1:8007, sz=15 is delivered
11:43:03.016744 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:51411, sz=5 is delayed for 7.7ms
11:43:03.031827 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:51411, sz=5 is delivered
11:43:03.032459 [queue=1] packet #4, 127.0.0.1:51411 -> 127.0.0.1:8007, sz=2 is delayed for 9.6ms
11:43:03.047277 [queue=0] packet #4, 127.0.0.1:51411 -> 127.0.0.1:8007, sz=2 is delivered
11:46:00.097528 [queue=1] packet #1, 127.0.0.1:52106 -> 127.0.0.1:8007, sz=23 is delayed for 2.3ms
11:46:00.107871 [queue=0] packet #1, 127.0.0.1:52106 -> 127.0.0.1:8007, sz=23 is delivered
11:46:00.108382 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:52106, sz=14 is delayed for 3.7ms
11:46:00.123097 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:52106, sz=14 is delivered
11:46:00.205319 [queue=1] packet #2, 127.0.0.1:52107 -> 127.0.0.1:8007, sz=0 is delayed for 4.1ms
11:46:00.218549 [queue=0] packet #2, 127.0.0.1:52107 -> 127.0.0.1:8007, sz=0 is delivered
11:46:03.220831 [queue=1] packet #2, 127.0.0.1:52107 -> 127.0.0.1:8007, sz=0 is delayed for 3.3ms
11:46:03.235615 [queue=0] packet #2, 127.0.0.1:52107 -> 127.0.0.1:8007, sz=0 is delivered
11:46:06.226737 [queue=1] packet #2, 127.0.0.1:52107 -> 127.0.0.1:8007, sz=0 is delayed for 9.1ms
11:46:06.242113 [queue=0] packet #2, 127.0.0.1:52107 -> 127.0.0.1:8007, sz=0 is delivered
11:46:09.232064 [queue=1] packet #2, 127.0.0.1:52107 -> 127.0.0.1:8007, sz=0 is delayed for 7.8ms
11:46:09.247403 [queue=0] packet #2, 127.0.0.1:52107 -> 127.0.0.1:8007, sz=0 is delivered
11:46:12.239313 [queue=1] packet #2, 127.0.0.1:52107 -> 127.0.0.1:8007, sz=0 is delayed for 4.6ms
11:46:12.255464 [queue=0] packet #2, 127.0.0.1:52107 -> 127.0.0.1:8007, sz=0 is delivered
11:46:15.249794 [queue=1] packet #2, 127.0.0.1:52107 -> 127.0.0.1:8007, sz=0 is delayed for 4ms
11:46:15.265728 [queue=0] packet #2, 127.0.0.1:52107 -> 127.0.0.1:8007, sz=0 is delivered
11:46:18.258272 [queue=1] packet #2, 127.0.0.1:52107 -> 127.0.0.1:8007, sz=0 is delayed for 5.2ms
11:46:18.274610 [queue=0] packet #2, 127.0.0.1:52107 -> 127.0.0.1:8007, sz=0 is delivered
11:46:40.875000 [queue=0] packet #1, 127.0.0.1:59045 -> 127.0.0.1:8007, sz=23 is dropped
11:46:43.976693 [queue=1] packet #1, 127.0.0.1:59045 -> 127.0.0.1:8007, sz=23 is delayed for 9.8ms
11:46:43.992839 [queue=0] packet #1, 127.0.0.1:59045 -> 127.0.0.1:8007, sz=23 is delivered
11:46:43.999148 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:59045, sz=14 is delayed for 5.1ms
11:46:44.007167 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:59045, sz=14 is delivered
11:46:44.017677 [queue=1] packet #2, 127.0.0.1:59046 -> 127.0.0.1:8007, sz=0 is delayed for 5.7ms
11:46:44.037549 [queue=0] packet #2, 127.0.0.1:59046 -> 127.0.0.1:8007, sz=0 is delivered
11:46:47.022901 [queue=1] packet #2, 127.0.0.1:59046 -> 127.0.0.1:8007, sz=0 is delayed for 1ms
11:46:47.038048 [queue=0] packet #2, 127.0.0.1:59046 -> 127.0.0.1:8007, sz=0 is delivered
11:46:50.027769 [queue=0] packet #2, 127.0.0.1:59046 -> 127.0.0.1:8007, sz=0 is dropped
11:46:53.035437 [queue=1] packet #2, 127.0.0.1:59046 -> 127.0.0.1:8007, sz=0 is delayed for 9ms
11:46:53.050929 [queue=0] packet #2, 127.0.0.1:59046 -> 127.0.0.1:8007, sz=0 is delivered
11:46:56.040404 [queue=1] packet #2, 127.0.0.1:59046 -> 127.0.0.1:8007, sz=0 is delayed for 9.8ms
11:46:56.056102 [queue=0] packet #2, 127.0.0.1:59046 -> 127.0.0.1:8007, sz=0 is delivered
11:46:59.049169 [queue=1] packet #2, 127.0.0.1:59046 -> 127.0.0.1:8007, sz=0 is delayed for 9.1ms
11:46:59.065608 [queue=0] packet #2, 127.0.0.1:59046 -> 127.0.0.1:8007, sz=0 is delivered
11:56:03.104337 [queue=0] packet #1, 127.0.0.1:61849 -> 127.0.0.1:8007, sz=23 is dropped
11:56:06.203693 [queue=0] packet #1, 127.0.0.1:61849 -> 127.0.0.1:8007, sz=23 is dropped
11:56:09.212891 [queue=1] packet #1, 127.0.0.1:61849 -> 127.0.0.1:8007, sz=23 is delayed for 6.7ms
11:56:09.228738 [queue=0] packet #1, 127.0.0.1:61849 -> 127.0.0.1:8007, sz=23 is delivered
11:56:09.229856 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:61849, sz=14 is delayed for 7.1ms
11:56:09.243821 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:61849, sz=14 is delivered
11:56:09.253337 [queue=1] packet #2, 127.0.0.1:59929 -> 127.0.0.1:8007, sz=26 is delayed for 2.6ms
11:56:09.259563 [queue=0] packet #2, 127.0.0.1:59929 -> 127.0.0.1:8007, sz=26 is delivered
11:56:12.261565 [queue=1] packet #2, 127.0.0.1:59929 -> 127.0.0.1:8007, sz=26 is delayed for 8.1ms
11:56:12.279319 [queue=0] packet #2, 127.0.0.1:59929 -> 127.0.0.1:8007, sz=26 is delivered
11:56:15.274216 [queue=1] packet #2, 127.0.0.1:59929 -> 127.0.0.1:8007, sz=26 is delayed for 6.6ms
11:56:15.290841 [queue=0] packet #2, 127.0.0.1:59929 -> 127.0.0.1:8007, sz=26 is delivered
11:56:18.281241 [queue=1] packet #2, 127.0.0.1:59929 -> 127.0.0.1:8007, sz=26 is delayed for 9.3ms
11:56:18.296860 [queue=0] packet #2, 127.0.0.1:59929 -> 127.0.0.1:8007, sz=26 is delivered
11:56:21.298020 [queue=0] packet #2, 127.0.0.1:59929 -> 127.0.0.1:8007, sz=26 is dropped
11:56:24.301199 [queue=1] packet #2, 127.0.0.1:59929 -> 127.0.0.1:8007, sz=26 is delayed for 8.1ms
11:56:24.317289 [queue=0] packet #2, 127.0.0.1:59929 -> 127.0.0.1:8007, sz=26 is delivered
11:56:54.051378 [queue=1] packet #1, 127.0.0.1:62866 -> 127.0.0.1:8007, sz=23 is delayed for 7.5ms
11:56:54.063810 [queue=0] packet #1, 127.0.0.1:62866 -> 127.0.0.1:8007, sz=23 is delivered
11:56:54.063810 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:62866, sz=14 is delayed for 1ms
11:56:54.078969 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:62866, sz=14 is delivered
11:56:54.165799 [queue=1] packet #2, 127.0.0.1:62867 -> 127.0.0.1:8007, sz=33 is delayed for 4.9ms
11:56:54.172462 [queue=0] packet #2, 127.0.0.1:62867 -> 127.0.0.1:8007, sz=33 is delivered
11:56:54.231006 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:62867, sz=371 is delayed for 1.8ms
11:56:54.234486 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:62867, sz=371 is delivered
11:56:54.234988 [queue=1] packet #3, 127.0.0.1:62867 -> 127.0.0.1:8007, sz=15 is delayed for 300µs
11:56:54.249870 [queue=0] packet #3, 127.0.0.1:62867 -> 127.0.0.1:8007, sz=15 is delivered
11:56:54.250372 [queue=1] packet #3, 127.0.0.1:8007 -> 127.0.0.1:62867, sz=5 is delayed for 4.7ms
11:56:54.265101 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:62867, sz=5 is delivered
11:56:54.265703 [queue=1] packet #4, 127.0.0.1:62867 -> 127.0.0.1:8007, sz=2 is delayed for 3.2ms
11:56:54.280537 [queue=0] packet #4, 127.0.0.1:62867 -> 127.0.0.1:8007, sz=2 is delivered
11:57:16.554626 [queue=0] packet #1, 127.0.0.1:52907 -> 127.0.0.1:8007, sz=23 is dropped
11:57:19.673387 [queue=1] packet #1, 127.0.0.1:52907 -> 127.0.0.1:8007, sz=23 is delayed for 4ms
11:57:19.688370 [queue=0] packet #1, 127.0.0.1:52907 -> 127.0.0.1:8007, sz=23 is delivered
11:57:19.696727 [queue=1] packet #1, 127.0.0.1:8007 -> 127.0.0.1:52907, sz=14 is delayed for 5.1ms
11:57:19.704351 [queue=0] packet #1, 127.0.0.1:8007 -> 127.0.0.1:52907, sz=14 is delivered
11:57:19.715861 [queue=1] packet #2, 127.0.0.1:52908 -> 127.0.0.1:8007, sz=33 is delayed for 4ms
11:57:19.736448 [queue=0] packet #2, 127.0.0.1:52908 -> 127.0.0.1:8007, sz=33 is delivered
11:57:19.786479 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:52908, sz=371 is delayed for 4.4ms
11:57:19.799051 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:52908, sz=371 is delivered
11:57:19.799554 [queue=1] packet #3, 127.0.0.1:52908 -> 127.0.0.1:8007, sz=15 is delayed for 500µs
11:57:19.814640 [queue=0] packet #3, 127.0.0.1:52908 -> 127.0.0.1:8007, sz=15 is delivered
11:57:19.814640 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:52908, sz=5 is dropped
11:57:22.815079 [queue=1] packet #3, 127.0.0.1:52908 -> 127.0.0.1:8007, sz=15 is delayed for 9ms
11:57:22.830598 [queue=0] packet #3, 127.0.0.1:52908 -> 127.0.0.1:8007, sz=15 is delivered
11:57:22.831734 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:52908, sz=5 is dropped
11:57:25.819579 [queue=0] packet #3, 127.0.0.1:52908 -> 127.0.0.1:8007, sz=15 is dropped
11:57:28.824493 [queue=1] packet #3, 127.0.0.1:52908 -> 127.0.0.1:8007, sz=15 is delayed for 3.1ms
11:57:28.838745 [queue=0] packet #3, 127.0.0.1:52908 -> 127.0.0.1:8007, sz=15 is delivered
11:57:28.839868 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:52908, sz=5 is dropped
11:57:31.831100 [queue=1] packet #3, 127.0.0.1:52908 -> 127.0.0.1:8007, sz=15 is delayed for 2.2ms
11:57:31.846367 [queue=0] packet #3, 127.0.0.1:8007 -> 127.0.0.1:52908, sz=5 is dropped
